Date,Time,Username,Mac Address,Access Point
21/10/2021,11:55:0,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:55:0,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:55:0,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:55:0,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:55:0,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:55:0,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:55:31,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:55:31,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:55:31,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:55:31,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:55:31,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:55:31,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:55:31,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:55:31,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:55:31,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:56:1,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:56:1,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:56:1,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:56:1,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:56:1,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:56:1,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:56:1,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:56:1,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:56:1,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:56:32,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:56:32,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:56:32,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:56:32,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:56:32,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:56:32,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:56:32,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:56:32,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:56:32,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:57:2,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:57:2,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:57:2,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:57:2,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:57:2,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:57:2,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:57:2,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:57:2,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:57:2,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:57:33,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:57:33,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:57:33,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:57:33,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:57:33,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:57:33,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:57:33,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:57:33,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:57:33,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:58:4,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:58:4,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:58:4,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:58:4,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:58:4,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:58:4,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:58:4,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:58:4,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:58:4,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:58:34,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:58:34,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:58:34,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:58:34,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:58:34,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:58:34,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:58:34,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:58:34,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:58:34,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:59:5,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:59:5,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:59:5,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:59:5,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:59:5,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:59:5,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:59:5,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:59:5,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:59:5,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,11:59:35,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,11:59:35,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,11:59:35,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,11:59:35,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,11:59:35,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,11:59:35,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,11:59:35,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,11:59:35,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,11:59:35,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:0:6,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:0:6,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:0:6,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:0:6,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:0:6,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:0:6,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:0:6,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:0:6,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:0:6,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:0:36,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:0:36,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:0:36,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:0:36,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:0:36,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:0:36,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:0:36,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:0:36,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:0:36,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:1:7,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:1:7,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:1:7,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:1:7,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:1:7,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:1:7,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:1:7,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:1:7,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:1:7,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:1:38,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:1:38,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:1:38,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:1:38,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:1:38,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:1:38,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:1:38,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:1:38,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:1:38,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:2:8,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:2:8,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:2:8,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:2:8,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:2:8,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:2:8,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:2:8,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:2:8,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:2:8,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:2:39,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:2:39,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:2:39,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:2:39,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:2:39,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:2:39,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:2:39,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:2:39,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:2:39,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:3:10,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:3:10,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:3:10,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:3:10,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:3:10,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:3:10,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:3:10,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:3:10,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:3:10,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:3:40,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:3:40,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:3:40,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:3:40,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:3:40,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:3:40,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:3:40,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:3:40,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:3:40,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:4:11,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:4:11,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:4:11,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:4:11,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:4:11,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:4:11,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:4:11,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:4:11,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:4:11,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:4:41,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:4:41,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:4:41,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:4:41,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:4:41,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:4:41,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:4:41,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:4:41,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:4:41,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:5:12,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:5:12,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:5:12,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:5:12,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:5:12,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:5:12,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:5:12,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:5:12,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:5:12,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:5:42,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:5:42,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:5:42,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:5:42,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:5:42,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:5:42,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:5:42,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:5:42,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:5:42,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:6:13,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:6:13,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:6:13,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:6:13,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:6:13,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:6:13,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:6:13,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:6:13,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:6:13,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:6:44,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:6:44,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:6:44,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:6:44,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:6:44,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:6:44,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:6:44,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:6:44,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:6:44,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:7:14,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:7:14,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:7:14,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:7:14,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:7:14,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:7:14,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:7:14,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:7:14,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:7:14,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:7:45,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:7:45,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:7:45,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:7:45,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:7:45,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:7:45,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:7:45,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:7:45,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:7:45,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:8:15,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:8:15,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:8:15,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:8:15,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:8:15,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:8:15,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:8:15,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:8:15,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:8:15,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:8:46,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:8:46,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:8:46,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:8:46,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:8:46,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:8:46,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:8:46,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:8:46,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:8:46,N/A,b6:15:a4:8e:63:4c,Domo_Teleco2
21/10/2021,12:8:46,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:9:16,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:9:16,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:9:16,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:9:16,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:9:16,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:9:16,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:9:16,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:9:16,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:9:16,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:9:47,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:9:47,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:9:47,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:9:47,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:9:47,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:9:47,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:9:47,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:9:47,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:9:47,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:10:17,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:10:17,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:10:17,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:10:17,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:10:17,xavier.aizaga,6a:3f:63:6d:5b:f9,Admin_Tec
21/10/2021,12:10:17,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:10:17,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:10:17,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:10:17,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:10:17,cti\xavier.aizaga,b0:a4:60:23:02:d0,Admin_Tec
21/10/2021,12:10:17,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:10:48,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:10:48,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:10:48,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:10:48,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:10:48,xavier.aizaga,6a:3f:63:6d:5b:f9,Admin_Tec
21/10/2021,12:10:48,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:10:48,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:10:48,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:10:48,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:10:48,cti\xavier.aizaga,b0:a4:60:23:02:d0,Admin_Tec
21/10/2021,12:10:48,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:11:18,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:11:18,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:11:18,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:11:18,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:11:18,xavier.aizaga,6a:3f:63:6d:5b:f9,Admin_Tec
21/10/2021,12:11:18,ivaleriano,9c:5a:81:cb:00:23,Admin_Tec
21/10/2021,12:11:18,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
21/10/2021,12:11:18,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
21/10/2021,12:11:18,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
21/10/2021,12:11:18,cti\xavier.aizaga,b0:a4:60:23:02:d0,Admin_Tec
21/10/2021,12:11:18,gonzalo.mendez,f4:0f:24:1e:cd:c1,Domo_Teleco1
21/10/2021,12:11:49,gonzalo.mendez,0a:32:e1:06:a2:89,Domo_Teleco1
21/10/2021,12:11:49,humberto.guale,14:56:8e:f1:0a:79,Domo_Teleco2
21/10/2021,12:11:49,N/A,3c:61:05:12:96:30,Domo_Teleco1
21/10/2021,12:11:49,N/A,4c:d1:a1:b4:60:2d,Domo_Teleco2
21/10/2021,12:11:49,xavier.aizaga,6a:3f:63:6d:5b:f9,Admin_Tec
